DATE,TIME,BUYING RATE,MID RATE,SELLING RATE
8/30/2021,3:30:00 PM,15.8734375,15.8984375,15.9234375
8/30/2021,12:30:00 PM,15.8609375,15.8859375,15.9109375
8/30/2021,9:30:00 AM,15.8540625,15.8790625,15.9040625
8/31/2021,3:30:00 PM,15.9271875,15.9521875,15.9771875
8/31/2021,12:30:00 PM,15.9153125,15.9403125,15.9653125
8/31/2021,9:30:00 AM,15.898125,15.923125,15.948125
9/1/2021,3:30:00 PM,15.990625,16.015625,16.040625
9/1/2021,12:30:00 PM,15.9775,16.0025,16.0275
9/1/2021,9:30:00 AM,15.954375,15.979375,16.004375
9/2/2021,3:30:00 PM,16.04484375,16.06984375,16.09484375
9/2/2021,12:30:00 PM,16.03453125,16.05953125,16.08453125
9/2/2021,9:30:00 AM,16.0150625,16.0400625,16.0650625
9/3/2021,3:30:00 PM,16.07253125,16.09753125,16.12253125
9/3/2021,12:30:00 PM,16.0715,16.0965,16.1215
9/3/2021,9:30:00 AM,16.06759375,16.09259375,16.11759375
9/6/2021,3:30:00 PM,16.102375,16.127375,16.152375
9/6/2021,12:30:00 PM,16.1003125,16.1253125,16.1503125
9/6/2021,9:30:00 AM,16.08584375,16.11084375,16.13584375
9/7/2021,3:30:00 PM,16.138125,16.163125,16.188125
9/7/2021,12:30:00 PM,16.1341875,16.1591875,16.1841875
9/7/2021,9:30:00 AM,16.1199375,16.1449375,16.1699375
9/8/2021,3:30:00 PM,16.16178125,16.186625,16.21146875
9/8/2021,12:30:00 PM,16.155375,16.180375,16.205375
9/8/2021,9:30:00 AM,16.14671875,16.17171875,16.19671875
9/9/2021,3:30:00 PM,16.18621875,16.21121875,16.23621875
9/9/2021,12:30:00 PM,16.18040625,16.20540625,16.23040625
9/9/2021,9:30:00 AM,16.1725625,16.1975625,16.2225625
9/10/2021,3:30:00 PM,16.217625,16.2423125,16.267
9/10/2021,12:30:00 PM,16.20821875,16.23321875,16.25821875
9/10/2021,9:30:00 AM,16.19853125,16.22353125,16.24853125
9/13/2021,3:30:00 PM,16.2560625,16.2810625,16.3060625
9/13/2021,12:30:00 PM,16.25078125,16.27578125,16.30078125
9/13/2021,9:30:00 AM,16.23946875,16.26446875,16.28946875
9/14/2021,3:30:00 PM,16.30234375,16.32734375,16.35234375
9/14/2021,12:30:00 PM,16.292125,16.317125,16.342125
9/14/2021,9:30:00 AM,16.27234375,16.29734375,16.32234375
9/15/2021,3:30:00 PM,16.34203125,16.36703125,16.39203125
9/15/2021,12:30:00 PM,16.33625,16.36125,16.38625
9/15/2021,9:30:00 AM,16.32453125,16.34953125,16.37453125
9/16/2021,3:30:00 PM,16.3646875,16.3896875,16.4146875
9/16/2021,12:30:00 PM,16.35953125,16.38453125,16.40953125
9/16/2021,9:30:00 AM,16.3538125,16.3788125,16.4038125
9/17/2021,3:30:00 PM,16.38550625,16.41050625,16.43550625
9/17/2021,12:30:00 PM,16.381225,16.406225,16.431225
9/17/2021,9:30:00 AM,16.375375,16.400375,16.425375
9/20/2021,3:30:00 PM,16.41609375,16.44109375,16.46609375
9/20/2021,12:30:00 PM,16.41134375,16.43603125,16.46071875
9/20/2021,9:30:00 AM,16.40134375,16.42634375,16.45134375
9/21/2021,3:30:00 PM,16.4378125,16.4628125,16.4878125
9/21/2021,12:30:00 PM,16.43303125,16.4575625,16.48209375
9/21/2021,9:30:00 AM,16.42571875,16.45071875,16.47571875
9/22/2021,3:30:00 PM,16.47001875,16.49501875,16.52001875
9/22/2021,12:30:00 PM,16.46109375,16.48609375,16.51109375
9/22/2021,9:30:00 AM,16.44805,16.47305,16.49805
9/23/2021,3:30:00 PM,16.55165625,16.57665625,16.60165625
9/23/2021,12:30:00 PM,16.53221875,16.55721875,16.58221875
9/23/2021,9:30:00 AM,16.4961875,16.5211875,16.5461875
9/24/2021,3:30:00 PM,16.58365625,16.60865625,16.63365625
9/24/2021,12:30:00 PM,16.57765625,16.60265625,16.62765625
9/24/2021,9:30:00 AM,16.569625,16.594625,16.619625
9/27/2021,3:30:00 PM,16.63421875,16.65921875,16.68421875
9/27/2021,12:30:00 PM,16.62265625,16.64734375,16.67203125
9/27/2021,9:30:00 AM,16.6034375,16.6284375,16.6534375
9/28/2021,3:30:00 PM,16.68165625,16.70584375,16.73003125
9/28/2021,12:30:00 PM,16.6710625,16.6960625,16.7210625
9/28/2021,9:30:00 AM,16.65323125,16.67823125,16.70323125
9/29/2021,3:30:00 PM,16.7715625,16.7965625,16.8215625
9/29/2021,12:30:00 PM,16.7615,16.7865,16.8115
9/29/2021,9:30:00 AM,16.74490625,16.76990625,16.79490625
9/30/2021,3:30:00 PM,16.7715625,16.7965625,16.8215625
9/30/2021,12:30:00 PM,16.7615,16.7865,16.8115
9/30/2021,9:30:00 AM,16.74490625,16.76990625,16.79490625
10/1/2021,3:30:00 PM,16.828125,16.853125,16.878125
10/1/2021,12:30:00 PM,16.8140625,16.8390625,16.8640625
10/1/2021,9:30:00 AM,16.7869375,16.8119375,16.8369375
10/4/2021,3:30:00 PM,16.924125,16.949125,16.974125
10/4/2021,12:30:00 PM,16.89678125,16.92178125,16.94678125
10/4/2021,9:30:00 AM,16.86384375,16.88884375,16.91384375
10/5/2021,3:30:00 PM,16.98084375,17.00584375,17.03084375
10/5/2021,12:30:00 PM,16.97053125,16.99553125,17.02053125
10/5/2021,9:30:00 AM,16.9583125,16.9833125,17.0083125
10/6/2021,3:30:00 PM,17.04390625,17.06890625,17.09390625
10/6/2021,12:30:00 PM,17.0270625,17.0520625,17.0770625
10/6/2021,9:30:00 AM,17.00890625,17.03390625,17.05890625
10/7/2021,3:30:00 PM,17.115,17.14,17.165
10/7/2021,12:30:00 PM,17.1096875,17.1346875,17.1596875
10/7/2021,9:30:00 AM,17.10378125,17.12878125,17.15378125
10/8/2021,9:30:00 AM,17.12821875,17.15321875,17.17821875
10/8/2021,12:30:00 PM,17.1175,17.1425,17.1675
10/8/2021,3:30:00 PM,17.059375,17.084375,17.109375
10/11/2021,9:30:00 AM,17.035,17.06,17.085
10/11/2021,12:30:00 PM,16.9515625,16.9765625,17.0015625
10/11/2021,3:30:00 PM,16.9334375,16.9584375,16.9834375
10/12/2021,9:30:00 AM,16.930625,16.955625,16.980625
10/12/2021,12:30:00 PM,16.8521875,16.8771875,16.9021875
10/12/2021,3:30:00 PM,16.8428125,16.8678125,16.8928125
10/13/2021,3:30:00 PM,16.841375,16.866375,16.891375
10/13/2021,12:30:00 PM,16.83921875,16.86421875,16.88921875
10/13/2021,9:30:00 AM,16.828125,16.853125,16.878125
10/14/2021,3:30:00 PM,16.8546875,16.8796875,16.9046875
10/14/2021,12:30:00 PM,16.8484375,16.8734375,16.8984375
10/14/2021,9:30:00 AM,16.8478125,16.8728125,16.8978125
10/15/2021,3:30:00 PM,16.895,16.92,16.945
10/15/2021,12:30:00 PM,16.8821875,16.9071875,16.9321875
10/15/2021,9:30:00 AM,16.8715625,16.8965625,16.9215625
10/19/2021,3:30:00 PM,16.97890625,17.00390625,17.02890625
10/19/2021,12:30:00 PM,16.95365625,16.97865625,17.00365625
10/19/2021,9:30:00 AM,16.9321875,16.9571875,16.9821875
10/20/2021,3:30:00 PM,17.04328125,17.06828125,17.09328125
10/20/2021,12:30:00 PM,17.0371875,17.0621875,17.0871875
10/20/2021,9:30:00 AM,17.01896875,17.04396875,17.06896875
10/21/2021,3:30:00 PM,17.0803125,17.105,17.1296875
10/21/2021,12:30:00 PM,17.06046875,17.08546875,17.11046875
10/21/2021,9:30:00 AM,17.04765625,17.07265625,17.09765625
10/22/2021,9:30:00 AM,17.09240625,17.11740625,17.14240625
10/22/2021,3:30:00 PM,17.0909375,17.1159375,17.1409375
10/22/2021,12:30:00 PM,17.08828125,17.11328125,17.13828125
10/26/2021,3:30:00 PM,17.1325,17.1575,17.1825
10/26/2021,12:30:00 PM,17.12490625,17.14990625,17.17490625
10/26/2021,9:30:00 AM,17.1065625,17.1315625,17.1565625
10/27/2021,3:30:00 PM,17.18953125,17.21453125,17.23953125
10/27/2021,12:30:00 PM,17.17228125,17.19728125,17.22228125
10/27/2021,9:30:00 AM,17.1488125,17.1738125,17.1988125
10/28/2021,3:30:00 PM,17.219375,17.244375,17.269375
10/28/2021,12:30:00 PM,17.21603125,17.24103125,17.26603125
10/28/2021,9:30:00 AM,17.208125,17.233125,17.258125
10/29/2021,3:30:00 PM,17.24375,17.26875,17.29375
10/29/2021,12:30:00 PM,17.24015625,17.26515625,17.29015625
10/29/2021,9:30:00 AM,17.23125,17.25625,17.28125
11/1/2021,3:30:00 PM,17.27296875,17.29765625,17.32234375
11/1/2021,12:30:00 PM,17.26475,17.28975,17.31475
11/1/2021,9:30:00 AM,17.2575,17.2825,17.3075
11/2/2021,3:30:00 PM,17.29625,17.3209375,17.345625
11/2/2021,12:30:00 PM,17.29278125,17.31746875,17.34215625
11/2/2021,9:30:00 AM,17.284,17.309,17.334
11/3/2021,3:30:00 PM,17.31466875,17.33955938,17.36445
11/3/2021,12:30:00 PM,17.3075,17.3325,17.3575
11/3/2021,9:30:00 AM,17.30515625,17.33015625,17.35515625
11/4/2021,3:30:00 PM,17.34,17.365,17.39
11/4/2021,12:30:00 PM,17.33328125,17.35828125,17.38328125
11/4/2021,9:30:00 AM,17.32484375,17.34973438,17.374625
11/5/2021,3:30:00 PM,17.36428125,17.38928125,17.41428125
11/5/2021,12:30:00 PM,17.35865625,17.38365625,17.40865625
11/5/2021,9:30:00 AM,17.35,17.375,17.4
11/8/2021,3:30:00 PM,17.396875,17.421875,17.446875
11/8/2021,12:30:00 PM,17.39046875,17.41546875,17.44046875
11/8/2021,9:30:00 AM,17.37609375,17.40109375,17.42609375
11/9/2021,3:30:00 PM,17.4221875,17.4471875,17.4721875
11/9/2021,12:30:00 PM,17.41859375,17.44359375,17.46859375
11/9/2021,9:30:00 AM,17.41171875,17.43671875,17.46171875
11/10/2021,3:30:00 PM,17.43740625,17.46240625,17.48740625
11/10/2021,12:30:00 PM,17.43459375,17.45959375,17.48459375
11/10/2021,9:30:00 AM,17.4309375,17.4559375,17.4809375
11/11/2021,3:30:00 PM,17.45046875,17.47546875,17.50046875
11/11/2021,12:30:00 PM,17.44553125,17.47053125,17.49553125
11/11/2021,9:30:00 AM,17.44196875,17.46696875,17.49196875
11/12/2021,3:30:00 PM,17.46740625,17.49225,17.51709375
11/12/2021,12:30:00 PM,17.46421875,17.48921875,17.51421875
11/12/2021,9:30:00 AM,17.45890625,17.48390625,17.50890625
11/15/2021,3:30:00 PM,17.4968125,17.5218125,17.5468125
11/15/2021,12:30:00 PM,17.493125,17.518125,17.543125
11/15/2021,9:30:00 AM,17.48159375,17.50628125,17.53096875
11/16/2021,3:30:00 PM,17.53034375,17.55534375,17.58034375
11/16/2021,12:30:00 PM,17.5223125,17.5473125,17.5723125
11/16/2021,9:30:00 AM,17.5104375,17.5354375,17.5604375
11/17/2021,3:30:00 PM,17.55921875,17.58421875,17.60921875
11/17/2021,12:30:00 PM,17.5511875,17.5761875,17.6011875
11/17/2021,9:30:00 AM,17.540625,17.565625,17.590625
11/18/2021,3:30:00 PM,17.586,17.611,17.636
11/18/2021,12:30:00 PM,17.577875,17.602875,17.627875
11/18/2021,9:30:00 AM,17.5703125,17.5953125,17.6203125
11/19/2021,3:30:00 PM,17.618,17.643,17.668
11/19/2021,12:30:00 PM,17.61596875,17.64071875,17.66546875
11/19/2021,9:30:00 AM,17.6025,17.6275,17.6525
11/22/2021,3:30:00 PM,17.6288125,17.6538125,17.6788125
11/22/2021,9:30:00 AM,17.62596875,17.65096875,17.67596875
11/22/2021,12:30:00 PM,17.62475,17.64975,17.67475
11/23/2021,3:30:00 PM,17.6615625,17.68640625,17.71125
11/23/2021,12:30:00 PM,17.65528125,17.680125,17.70496875
11/23/2021,9:30:00 AM,17.64278125,17.66840625,17.69403125
11/24/2021,3:30:00 PM,17.70765625,17.73265625,17.75765625
11/24/2021,12:30:00 PM,17.70040625,17.72540625,17.75040625
11/24/2021,9:30:00 AM,17.67984375,17.70484375,17.72984375
11/25/2021,3:30:00 PM,17.726825,17.751825,17.776825
11/25/2021,12:30:00 PM,17.72265625,17.74765625,17.77265625
11/25/2021,9:30:00 AM,17.71715625,17.74215625,17.76715625
11/26/2021,3:30:00 PM,17.742375,17.767375,17.792375
11/26/2021,12:30:00 PM,17.73903125,17.76403125,17.78903125
11/26/2021,9:30:00 AM,17.7335625,17.7585625,17.7835625
11/29/2021,3:30:00 PM,17.76128125,17.78628125,17.81128125
11/29/2021,12:30:00 PM,17.7584375,17.7834375,17.8084375
11/29/2021,9:30:00 AM,17.75465625,17.77965625,17.80465625
11/30/2021,3:30:00 PM,17.7791875,17.8041875,17.8291875
11/30/2021,12:30:00 PM,17.77875,17.8034375,17.828125
11/30/2021,9:30:00 AM,17.7705,17.7955,17.8205
12/1/2021,3:30:00 PM,17.7959375,17.8209375,17.8459375
12/1/2021,12:30:00 PM,17.791875,17.816875,17.841875
12/1/2021,9:30:00 AM,17.788125,17.813125,17.838125
12/2/2021,3:30:00 PM,17.81271875,17.8375625,17.86240625
12/2/2021,12:30:00 PM,17.80775,17.83259375,17.8574375
12/2/2021,9:30:00 AM,17.8028125,17.8278125,17.8528125
12/3/2021,3:30:00 PM,17.82740625,17.85240625,17.87740625
12/3/2021,12:30:00 PM,17.82521875,17.85021875,17.87521875
12/3/2021,9:30:00 AM,17.82065625,17.84565625,17.87065625
12/6/2021,9:30:00 AM,17.781875,17.806875,17.831875
12/6/2021,12:30:00 PM,17.663125,17.688125,17.713125
12/6/2021,3:30:00 PM,17.5475,17.5725,17.5975
12/7/2021,12:30:00 PM,17.5171875,17.5421875,17.5671875
12/7/2021,9:30:00 AM,17.5096875,17.5346875,17.5596875
12/7/2021,3:30:00 PM,17.5040625,17.5290625,17.5540625
12/8/2021,9:30:00 AM,17.493125,17.518125,17.543125
12/8/2021,12:30:00 PM,17.435625,17.460625,17.485625
12/8/2021,3:30:00 PM,17.1640625,17.1890625,17.2140625
12/9/2021,9:30:00 AM,16.89125,16.91625,16.94125
12/9/2021,3:30:00 PM,16.028125,16.053125,16.078125
12/9/2021,12:30:00 PM,15.9928125,16.0178125,16.0428125
12/10/2021,3:30:00 PM,16.12671875,16.15171875,16.17671875
12/10/2021,12:30:00 PM,16.10625,16.13125,16.15625
12/10/2021,9:30:00 AM,16.059375,16.084375,16.109375
12/13/2021,3:30:00 PM,16.203,16.228,16.253
12/13/2021,12:30:00 PM,16.1840625,16.2090625,16.2340625
12/13/2021,9:30:00 AM,16.159375,16.184375,16.209375
12/14/2021,3:30:00 PM,16.30253125,16.32753125,16.35253125
12/14/2021,12:30:00 PM,16.281125,16.306125,16.331125
12/14/2021,9:30:00 AM,16.23003125,16.25503125,16.28003125
12/15/2021,3:30:00 PM,16.3478125,16.3728125,16.3978125
12/15/2021,12:30:00 PM,16.344375,16.369375,16.394375
12/15/2021,9:30:00 AM,16.32875,16.35375,16.37875
12/16/2021,3:30:00 PM,16.3745625,16.3995625,16.4245625
12/16/2021,12:30:00 PM,16.3648125,16.3898125,16.4148125
12/16/2021,9:30:00 AM,16.353125,16.378125,16.403125
12/17/2021,3:30:00 PM,16.42425,16.44921875,16.4741875
12/17/2021,12:30:00 PM,16.41496875,16.43996875,16.46496875
12/17/2021,9:30:00 AM,16.39296875,16.41734375,16.44171875
12/20/2021,3:30:00 PM,16.4540625,16.4790625,16.5040625
12/20/2021,12:30:00 PM,16.4515625,16.4765625,16.5015625
12/20/2021,9:30:00 AM,16.4395625,16.4645625,16.4895625
12/21/2021,3:30:00 PM,16.47734375,16.50234375,16.52734375
12/21/2021,12:30:00 PM,16.47453125,16.49953125,16.52453125
12/21/2021,9:30:00 AM,16.46359375,16.48859375,16.51359375
12/22/2021,3:30:00 PM,16.50125,16.52625,16.55125
12/22/2021,12:30:00 PM,16.4978125,16.5228125,16.5478125
12/22/2021,9:30:00 AM,16.488875,16.513875,16.538875
12/23/2021,3:30:00 PM,16.53584375,16.55990625,16.58396875
12/23/2021,12:30:00 PM,16.52390625,16.54765625,16.57140625
12/23/2021,9:30:00 AM,16.5053125,16.5303125,16.5553125
12/24/2021,3:30:00 PM,16.5478125,16.5728125,16.5978125
12/24/2021,12:30:00 PM,16.54765625,16.57265625,16.59765625
12/24/2021,9:30:00 AM,16.5475,16.5725,16.5975
12/27/2021,3:30:00 PM,16.573125,16.5978125,16.6225
12/27/2021,12:30:00 PM,16.565625,16.590625,16.615625
12/27/2021,9:30:00 AM,16.5584375,16.5834375,16.6084375
12/28/2021,3:30:00 PM,16.5959375,16.6209375,16.6459375
12/28/2021,12:30:00 PM,16.5865625,16.6115625,16.6365625
12/28/2021,9:30:00 AM,16.5796875,16.6046875,16.6296875
12/29/2021,3:30:00 PM,16.615625,16.640625,16.665625
12/29/2021,12:30:00 PM,16.6103125,16.6353125,16.6603125
12/29/2021,9:30:00 AM,16.605625,16.630625,16.655625
12/30/2021,3:30:00 PM,16.6304375,16.6554375,16.6804375
12/30/2021,12:30:00 PM,16.627625,16.652625,16.677625
12/30/2021,9:30:00 AM,16.621125,16.646125,16.671125
12/31/2021,3:30:00 PM,16.6483125,16.6733125,16.6983125
12/31/2021,12:30:00 PM,16.6439375,16.6689375,16.6939375
12/31/2021,9:30:00 AM,16.6371875,16.6621875,16.6871875
1/3/2022,3:30:00 PM,16.675,16.7,16.725
1/3/2022,12:30:00 PM,16.6715625,16.6965625,16.7215625
1/3/2022,9:30:00 AM,16.663,16.688,16.713
1/4/2022,3:30:00 PM,16.7146875,16.7396875,16.7646875
1/4/2022,12:30:00 PM,16.708125,16.733125,16.758125
1/4/2022,9:30:00 AM,16.689375,16.714375,16.739375
1/5/2022,3:30:00 PM,16.7575,16.7825,16.8075
1/5/2022,12:30:00 PM,16.7509375,16.7759375,16.8009375
1/5/2022,9:30:00 AM,16.7375,16.7625,16.7875
1/6/2022,3:30:00 PM,16.81,16.835,16.86
1/6/2022,12:30:00 PM,16.7954375,16.8204375,16.8454375
1/6/2022,9:30:00 AM,16.7759375,16.8009375,16.8259375
1/7/2022,3:30:00 PM,16.8545,16.8795,16.9045
1/7/2022,12:30:00 PM,16.85,16.875,16.9
1/7/2022,9:30:00 AM,16.83375,16.85875,16.88375
1/10/2022,3:30:00 PM,16.9115625,16.9365625,16.9615625
1/10/2022,12:30:00 PM,16.8923125,16.9173125,16.9423125
1/10/2022,9:30:00 AM,16.875125,16.900125,16.925125
1/11/2022,3:30:00 PM,16.943125,16.968125,16.993125
1/11/2022,12:30:00 PM,16.9415625,16.9665625,16.9915625
1/11/2022,9:30:00 AM,16.9290625,16.9540625,16.9790625
1/12/2022,3:30:00 PM,16.98375,17.00875,17.03375
1/12/2022,12:30:00 PM,16.9721875,16.9971875,17.0221875
1/12/2022,9:30:00 AM,16.96,16.985,17.01
1/13/2022,3:30:00 PM,17.0809375,17.1059375,17.1309375
1/13/2022,12:30:00 PM,17.0525625,17.0775625,17.1025625
1/13/2022,9:30:00 AM,17,17.025,17.05
1/14/2022,3:30:00 PM,17.1359375,17.1609375,17.1859375
1/14/2022,12:30:00 PM,17.1165625,17.1415625,17.1665625
1/14/2022,9:30:00 AM,17.1040625,17.1290625,17.1540625
1/17/2022,12:30:00 PM,17.20315625,17.22815625,17.25315625
1/17/2022,3:30:00 PM,17.20190625,17.22690625,17.25190625
1/17/2022,9:30:00 AM,17.16909375,17.19409375,17.21909375
1/18/2022,3:30:00 PM,17.2471875,17.2721875,17.2971875
1/18/2022,12:30:00 PM,17.2390625,17.2640625,17.2890625
1/18/2022,9:30:00 AM,17.2188125,17.2438125,17.2688125
1/19/2022,3:30:00 PM,17.3309375,17.355,17.3790625
1/19/2022,12:30:00 PM,17.30625,17.33125,17.35625
1/19/2022,9:30:00 AM,17.27405,17.29905,17.32405
1/20/2022,3:30:00 PM,17.394375,17.419375,17.444375
1/20/2022,12:30:00 PM,17.38265625,17.40765625,17.43265625
1/20/2022,9:30:00 AM,17.35875,17.38375,17.40875
1/21/2022,3:30:00 PM,17.4571875,17.4821875,17.5071875
1/21/2022,12:30:00 PM,17.433125,17.458125,17.483125
1/21/2022,9:30:00 AM,17.41375,17.43875,17.46375
1/24/2022,3:30:00 PM,17.570625,17.595625,17.620625
1/24/2022,12:30:00 PM,17.548,17.573,17.598
1/24/2022,9:30:00 AM,17.50596875,17.53096875,17.55596875
1/25/2022,3:30:00 PM,17.6440625,17.6690625,17.6940625
1/25/2022,12:30:00 PM,17.625,17.65,17.675
1/25/2022,9:30:00 AM,17.5975,17.6225,17.6475
1/26/2022,3:30:00 PM,17.78015625,17.80515625,17.83015625
1/26/2022,12:30:00 PM,17.73875,17.76375,17.78875
1/26/2022,9:30:00 AM,17.6715625,17.6965625,17.7215625
1/27/2022,3:30:00 PM,17.881125,17.906125,17.931125
1/27/2022,12:30:00 PM,17.867125,17.892125,17.917125
1/27/2022,9:30:00 AM,17.83025,17.85525,17.88025
1/28/2022,12:30:00 PM,17.9750625,18.0000625,18.0250625
1/28/2022,3:30:00 PM,17.9590625,17.9840625,18.0090625
1/28/2022,9:30:00 AM,17.93009375,17.9543125,17.97853125
1/31/2022,3:30:00 PM,18.063875,18.088875,18.113875
1/31/2022,12:30:00 PM,18.041875,18.066875,18.091875
1/31/2022,9:30:00 AM,17.9803125,18.0053125,18.0303125
2/1/2022,3:30:00 PM,18.1275,18.15242188,18.17734375
2/1/2022,12:30:00 PM,18.1128125,18.1378125,18.1628125
2/1/2022,9:30:00 AM,18.0940625,18.1190625,18.1440625
2/2/2022,3:30:00 PM,18.1972,18.2222,18.2472
2/2/2022,12:30:00 PM,18.16793333,18.19293333,18.21793333
2/2/2022,9:30:00 AM,18.14933333,18.17433333,18.19933333
2/3/2022,3:30:00 PM,18.29666667,18.32166667,18.34666667
2/3/2022,12:30:00 PM,18.278,18.303,18.328
2/3/2022,9:30:00 AM,18.2364,18.2614,18.2864
2/4/2022,3:30:00 PM,18.33833333,18.36333333,18.38833333
2/4/2022,12:30:00 PM,18.32933333,18.35433333,18.37933333
2/4/2022,9:30:00 AM,18.315,18.34,18.365
2/7/2022,3:30:00 PM,18.4040625,18.4290625,18.4540625
2/7/2022,12:30:00 PM,18.38734375,18.41234375,18.43734375
2/7/2022,9:30:00 AM,18.3540625,18.3790625,18.4040625
2/8/2022,3:30:00 PM,18.48190625,18.50690625,18.53190625
2/8/2022,12:30:00 PM,18.4671875,18.4921875,18.5171875
2/8/2022,9:30:00 AM,18.443125,18.468125,18.493125
2/9/2022,3:30:00 PM,18.54,18.565,18.59
2/9/2022,12:30:00 PM,18.5265625,18.5515625,18.5765625
2/9/2022,9:30:00 AM,18.5065625,18.5315625,18.5565625
2/10/2022,3:30:00 PM,18.6353125,18.6603125,18.6853125
2/10/2022,12:30:00 PM,18.615625,18.640625,18.665625
2/10/2022,9:30:00 AM,18.56859375,18.59359375,18.61859375
2/11/2022,3:30:00 PM,18.7215625,18.74640625,18.77125
2/11/2022,12:30:00 PM,18.70440625,18.72940625,18.75440625
2/11/2022,9:30:00 AM,18.676875,18.701875,18.726875
2/14/2022,12:30:00 PM,18.778,18.803,18.828
2/14/2022,3:30:00 PM,18.7665625,18.7915625,18.8165625
2/14/2022,9:30:00 AM,18.7459375,18.7709375,18.7959375
2/15/2022,9:30:00 AM,18.7175,18.7425,18.7675
2/15/2022,12:30:00 PM,18.4103125,18.4353125,18.4603125
2/15/2022,3:30:00 PM,18.153125,18.178125,18.203125
2/16/2022,9:30:00 AM,18.0171875,18.0421875,18.0671875
2/16/2022,12:30:00 PM,17.809375,17.834375,17.859375
2/16/2022,3:30:00 PM,17.696875,17.721875,17.746875
2/17/2022,9:30:00 AM,17.7703125,17.7953125,17.8203125
2/17/2022,12:30:00 PM,17.5890625,17.6140625,17.6390625
2/17/2022,3:30:00 PM,17.4746875,17.4996875,17.5246875
2/18/2022,12:30:00 PM,17.480625,17.505625,17.530625
2/18/2022,3:30:00 PM,17.4628125,17.4878125,17.5128125
2/18/2022,9:30:00 AM,17.4215625,17.4465625,17.4715625
2/21/2022,3:30:00 PM,17.501875,17.526875,17.551875
2/21/2022,12:30:00 PM,17.49125,17.51625,17.54125
2/21/2022,9:30:00 AM,17.448125,17.473125,17.498125
2/22/2022,3:30:00 PM,17.580625,17.605625,17.630625
2/22/2022,12:30:00 PM,17.568125,17.593125,17.618125
2/22/2022,9:30:00 AM,17.5409375,17.5659375,17.5909375
2/23/2022,3:30:00 PM,17.63875,17.66375,17.68875
2/23/2022,12:30:00 PM,17.6375,17.6625,17.6875
2/23/2022,9:30:00 AM,17.6225,17.6475,17.6725
2/24/2022,3:30:00 PM,17.6709375,17.695625,17.7203125
2/24/2022,12:30:00 PM,17.6578125,17.6825,17.7071875
2/24/2022,9:30:00 AM,17.6465625,17.6715625,17.6965625
2/25/2022,3:30:00 PM,17.7140625,17.7390625,17.7640625
2/25/2022,12:30:00 PM,17.7084375,17.7334375,17.7584375
2/25/2022,9:30:00 AM,17.686875,17.711875,17.736875
2/28/2022,3:30:00 PM,17.7490625,17.7740625,17.7990625
2/28/2022,12:30:00 PM,17.7425,17.7675,17.7925
2/28/2022,9:30:00 AM,17.7271875,17.7521875,17.7771875
3/1/2022,3:30:00 PM,17.8071875,17.8321875,17.8571875
3/1/2022,12:30:00 PM,17.7925,17.8175,17.8425
3/1/2022,9:30:00 AM,17.7759375,17.8009375,17.8259375
3/2/2022,3:30:00 PM,17.861875,17.886875,17.911875
3/2/2022,12:30:00 PM,17.85,17.875,17.9
3/2/2022,9:30:00 AM,17.8353125,17.8603125,17.8853125
3/3/2022,3:30:00 PM,17.9246875,17.9496875,17.9746875
3/3/2022,12:30:00 PM,17.9115625,17.9365625,17.9615625
3/3/2022,9:30:00 AM,17.88375,17.90875,17.93375
3/4/2022,3:30:00 PM,18.00625,18.03125,18.05625
3/4/2022,12:30:00 PM,17.9875,18.0125,18.0375
3/4/2022,9:30:00 AM,17.9621875,17.9871875,18.0121875
3/7/2022,3:30:00 PM,18.050625,18.075625,18.100625
3/7/2022,12:30:00 PM,18.0440625,18.0690625,18.0940625
3/7/2022,9:30:00 AM,18.029375,18.054375,18.079375
3/9/2022,3:30:00 PM,18.1128125,18.1378125,18.1628125
3/9/2022,12:30:00 PM,18.095625,18.120625,18.145625
3/9/2022,9:30:00 AM,18.0728125,18.0978125,18.1228125
3/10/2022,3:30:00 PM,18.17625,18.20125,18.22625
3/10/2022,12:30:00 PM,18.1740625,18.1990625,18.2240625
3/10/2022,9:30:00 AM,18.1378125,18.1628125,18.1878125
3/11/2022,3:30:00 PM,18.226875,18.251875,18.276875
3/11/2022,12:30:00 PM,18.2198125,18.2448125,18.2698125
3/11/2022,9:30:00 AM,18.2040625,18.2290625,18.2540625
3/14/2022,9:30:00 AM,18.2415625,18.2665625,18.2915625
3/14/2022,12:30:00 PM,18.145,18.17,18.195
3/14/2022,3:30:00 PM,18.0046875,18.0296875,18.0546875
3/15/2022,9:30:00 AM,17.8346875,17.8596875,17.8846875
3/15/2022,3:30:00 PM,17.7021875,17.7271875,17.7521875
3/15/2022,12:30:00 PM,17.6990625,17.7240625,17.7490625
3/16/2022,12:30:00 PM,17.7346875,17.7596875,17.7846875
3/16/2022,9:30:00 AM,17.7109375,17.7359375,17.7609375
3/16/2022,3:30:00 PM,17.700625,17.725625,17.750625
3/17/2022,3:30:00 PM,17.7071875,17.7321875,17.7571875
3/17/2022,12:30:00 PM,17.7028125,17.7278125,17.7528125
3/17/2022,9:30:00 AM,17.670625,17.695625,17.720625
3/21/2022,12:30:00 PM,17.75,17.775,17.8
3/21/2022,9:30:00 AM,17.7340625,17.7590625,17.7840625
3/21/2022,3:30:00 PM,17.69875,17.72375,17.74875
